3247,89;1;1;3;0;195;0;0;3;19;18;0;0;0;-6,005859375;-18,85306788;38,00408413;1,339117119;2340;-1,1;0;0;0;0;0;0
3247,9;1;1;2;0;195;0;0;3;19;18;0;0;0;-6,005859375;-18,85307942;38,00418465;1,339117272;2360;-2,2;0;0;0;0;0;0
3247,91;1;1;2;1;196;0;0;4;19;18;0;0;0;-6,005859375;-18,85308711;38,00428407;1,339117506;2360;-1,7;0;0;0;0;0;0
3247,92;1;1;3;1;196;0;0;4;19;18;0;0;0;-6,005859375;-18,85309493;38,00438135;1,339117349;2360;-1,5;0;0;0;0;0;0
3247,93;2;1;3;1;196;1;1;4;20;19;0;0;0;-6,005859375;-18,85310971;38,00448553;1,339117047;2360;-1,3;0;0;0;0;0;0
3247,94;2;1;3;1;196;1;1;4;20;19;0;0;0;-6,005859375;-18,85311633;38,00457559;1,339115641;2360;-1,5;0;0;0;0;0;0
3247,95;1;2;3;1;196;1;1;4;20;18;0;0;0;-6,005859375;-18,85313167;38,00467955;1,339114278;2360;-2;0;0;0;0;0;0
3247,96;1;2;3;1;196;1;1;5;20;19;0;0;0;-6,005859375;-18,85314845;38,00479011;1,339113551;2360;-1,1;0;0;0;0;0;0
3247,97;2;2;3;1;197;1;1;4;20;18;0;0;0;-6,005859375;-18,85315625;38,00488978;1,339113406;2360;-1,5;0;0;0;0;0;0
3247,98;2;2;3;1;197;1;1;5;20;19;0;0;0;-6,005859375;-18,85316192;38,00498832;1,33911338;2360;-2;0;0;0;0;0;0
3247,99;1;1;3;1;197;1;1;4;20;19;0;0;0;-6,005859375;-18,853173;38,00508912;1,339113394;2360;-1,7;0;0;0;0;0;0
3248;1;1;3;1;197;0;1;4;19;19;0;0;0;-6,005859375;-18,85318561;38,00518929;1,339113717;2360;-2;0;0;0;0;0;0
3248,01;1;1;3;1;197;0;0;4;20;18;0;0;0;-6,005859375;-18,85319244;38,005286;1,3391138;2360;-1,5;0;0;0;0;0;0
3248,02;1;1;2;1;196;0;0;4;19;18;0;0;0;-6,005859375;-18,85320249;38,00539449;1,339113208;2360;-2;0;0;0;0;0;0
3248,03;2;1;2;1;196;0;0;3;20;19;0;0;0;-6,005859375;-18,85321473;38,00548877;1,339112573;2360;-1,5;0;0;0;0;0;0
3248,04;2;1;2;1;196;0;0;3;19;17;0;0;0;-6,005859375;-18,8532266;38,00558706;1,339111855;2360;-1,3;0;0;0;0;0;0
3248,05;2;1;2;1;196;0;0;4;20;18;0;0;0;-6,005859375;-18,85324086;38,00569655;1,339111645;2360;-1,7;0;0;0;0;0;0
3248,06;2;1;2;2;197;1;0;5;20;19;0;0;0;-6,005859375;-18,85325053;38,00579955;1,339111696;2360;-1,7;0;0;0;0;0;0
3248,07;2;2;3;2;197;1;1;5;20;19;0;0;0;-6,005859375;-18,85325913;38,00589623;1,339111726;2360;-1,5;0;0;0;0;0;0
3248,08;2;2;3;2;198;1;2;5;20;19;0;0;0;-6,005859375;-18,85328001;38,00598811;1,339111718;2360;-1,7;0;0;0;0;0;0
3248,09;2;2;3;1;197;1;1;5;20;19;0;0;0;-6,005859375;-18,85334638;38,0060403;1,339111696;2360;-1,7;0;0;0;0;0;0
3248,1;2;2;3;1;197;1;1;4;20;18;0;0;0;-6,005859375;-18,85354806;38,00600523;1,33911157;2360;-2,2;0;0;0;0;0;0
3248,11;1;2;3;1;197;1;1;4;20;19;0;0;0;-6,005859375;-18,85393003;38,00583169;1,339111291;2360;-2;0;0;0;0;0;0
3248,12;1;1;3;1;197;0;0;4;19;18;0;0;0;-6,005859375;-18,85431002;38,00568736;1,339111264;2360;-1,3;0;0;0;0;0;0
3248,13;1;1;3;2;197;1;1;5;20;19;0;0;0;-6,005859375;-18,85454649;38,00555158;1,339111278;2360;-1,7;0;0;0;0;0;0
3248,15;2;2;2;0;196;0;0;4;21;18;0;0;0;-6,005859375;-18,85498283;38,00527071;1,339109813;2360;-0,2;0;0;0;0;0;0
3248,16;2;2;2;1;197;1;0;5;23;18;0;0;0;-6,005859375;-18,85507993;38,00514226;1,339109288;2360;-0,2;0;0;0;0;0;0
3248,17;2;2;3;1;197;0;0;4;23;18;0;0;0;-6,005859375;-18,85509932;38,00497704;1,339108975;2360;-0,2;0;0;0;0;0;0
3248,18;2;2;3;1;197;1;1;5;25;18;0;0;0;-6,005859375;-18,85511207;38,00506251;1,339108306;2360;0,4;0;0;0;0;0;0
3248,19;1;1;3;1;197;0;0;4;28;19;0;0;0;-6,005859375;-18,85507852;38,00519505;1,339107414;2360;1,5;0;0;0;0;0;0
3248,2;1;1;2;1;196;0;0;4;31;18;0;0;0;-6,005859375;-18,85504429;38,00530906;1,339106328;2360;2,3;0;0;0;0;0;0
3248,21;1;1;2;1;196;0;0;4;35;18;0;0;0;-6,005859375;-18,85503554;38,00544369;1,339105596;2360;3,4;0;0;0;0;0;0
3248,22;1;1;2;1;196;0;0;4;40;18;0;0;0;-6,005859375;-18,85505047;38,00562898;1,339104035;2360;3,9;0;0;0;0;0;0
